sleep_hours,workload_hours,physical_activity_min,screen_time_hours,social_interaction_hours,water_intake_liters,caffeine_mg,mood_score,breaks_count,stress,energy,productivity
5.52885438722362,5.266701648881301,40.826797208658384,6.351742680274672,3.723226434363884,1.1509648548745508,241.6024110822511,5.895233012343889,14.785945086929685,low,low,low
7.524825503625154,3.505501076312475,71.47117462130383,8.93152545073097,4.48199688063746,2.39647874236684,88.95695436899224,7.0067326828723715,11.61503072332687,low,medium,high
7.541310895592842,9.655059028334078,85.86525558141355,2.979390688273064,4.4825813181914045,2.3327532003935523,175.89379991243203,7.064701209153302,4.731884210840452,medium,high,low
4.539299549645727,12.33968396142123,56.901636050565436,4.686642434226442,7.020647561811994,2.605792774539119,175.35899189934082,5.0026258391591325,18.57126912320473,high,high,low
10.0,3.4275348578544387,94.88425545369509,8.31262606305974,,1.4739412949699526,318.89333880879866,8.807352786775052,15.218322219077228,low,high,high
6.340784179463116,2.6541611788502246,124.75647354849325,6.020632849367075,3.732443330761763,2.358781057947601,458.94481006337884,5.1643247453723005,8.4497485121942,medium,low,low
6.7249221902529355,6.346671285918721,97.60972669623771,9.173340846901448,2.9506783217533283,2.3303733193510303,335.91725695562803,5.65538418942387,7.9270413054502855,low,medium,medium
5.993335733265053,6.957265344816838,,3.603514238336353,1.3552931294650101,2.0344213228187256,125.12241760480964,3.636634940204035,8.60946097801195,high,high,low
7.38617358141839,3.0710842176738353,52.58221670606224,4.097861074833752,2.9628180657802656,2.020969336825679,191.69279423885004,4.726064190445788,9.593246187569754,high,medium,medium
5.608709106625397,2.7692050499860676,13.293406455530079,0.5078895966314103,4.571406366692368,1.9446398001675305,450.20797902855804,5.751003049214557,15.865366462267378,low,low,low
8.609028465291612,9.505897168370357,48.911777633191505,,3.9710036370180184,3.571873379573125,0.0,5.257252942107638,12.686021330337326,low,low,high
7.685099482212622,8.763578550896854,6.879423025861964,7.278799657782247,2.4566510925234653,,571.6787736307865,6.489962581091486,11.994609010702762,low,high,high
7.059672380689869,,11.001903939509509,8.078101429217053,6.120932779745976,1.8334538874355188,515.1122717953644,3.6881918306826207,5.7674381968603265,high,low,low
4.54157580040403,6.679034539107369,26.893155390805788,5.384781244075589,4.047560746634576,1.4589182838405337,232.34569251760323,5.04515322138163,7.007605688981229,medium,medium,low
5.469030498374142,9.364498965450773,29.24614853140203,3.938902498543093,2.1176431580174007,2.429705555124762,286.6933825099983,3.6425799284061773,13.97125484043988,high,high,high
6.46614943227414,11.760700342301877,106.27456815449968,2.5811023846358565,4.503193631653104,2.9290842640276584,242.52858160519477,6.170446394206148,7.956617892536186,high,medium,high
3.901000141552884,5.808421533836916,74.02901855056233,5.5591909523526555,5.169705192977302,3.6966839726155456,510.4361412484709,3.2823326830510746,10.405634641977603,medium,low,high
8.251635140697838,9.174320374973627,43.55572877380904,7.434358974511298,3.6015294109902243,1.7711548045610475,469.3363943718827,5.593549200129479,13.02622854387179,low,low,high
7.621791925721873,4.113976266168999,104.85231023182746,2.8426246246118096,2.2811296123752807,1.781161461102266,141.19635680575897,4.739091715433794,11.366857736895607,medium,low,high
6.960606116620057,0.4461517393145217,141.77645558377532,4.7196964522828635,5.344362263952629,0.9857378715672495,291.22459621088916,5.391512274278673,3.6028545840867174,medium,low,low
4.917486449297022,6.726486610320729,92.33112686981113,3.6349959648032546,2.654852964086485,3.0305459319137915,518.1719535300373,3.3413750911299407,2.1824754911376605,medium,medium,high
6.538796667970544,,126.4841330006545,3.2570791095072362,0.8862976438062706,2.9983028601882697,248.57928467787727,4.839895057084501,5.9153392754098695,low,high,low
6.145359369025902,3.0045789177440962,64.99685121896962,11.569947216380921,5.9261457668038675,2.613008120609391,264.5086179695763,5.4228637974840375,6.63753218398087,high,high,medium
5.604959999963135,2.8082617278389126,69.4905913803569,,5.531157059960074,3.0839710561153515,435.09995948651255,4.658903847910833,11.81989500118969,low,low,high
5.6822409170816295,,119.36747218198337,1.576870567370287,5.205382442041398,,179.1013778478502,6.212860321199137,13.653197442041145,low,high,medium
5.142609390265469,8.048224946443264,16.058578402398442,3.9746897068811124,4.200383250069179,2.0888985667019924,335.3242903091506,2.8351888180117353,8.244975851789851,high,low,low
7.801381123081429,4.8469220163534725,83.82970938955603,4.681690700538113,1.633419772119122,1.4347624972142339,487.656081370324,5.517931323149152,8.969800554402422,low,low,high
5.3491939473397,6.45394650985058,13.94107787649523,2.785857861433652,4.536618080563894,1.9580898317801674,223.40650541958422,5.065140380070247,13.841490590141907,low,low,high
8.15048092588513,8.906779714527836,43.68642501390955,2.7240559250971814,5.414884161181932,1.2237357959176012,256.796687744111,4.946928550017125,13.090150750056615,medium,low,high
7.642217078973641,4.4898508708724725,,1.3211441716563863,3.5675451390676782,2.907444303435017,421.0114622316878,4.829985320287111,0.7722150798275551,low,low,medium
8.59925987982219,4.435723090160632,37.97202900974506,4.571276465309687,4.000598431507366,1.349460667769917,429.96463457425705,6.749374908118486,0.02399604546791645,low,high,high
7.382594048417601,4.930436100556767,92.84933774367161,12.214399003860194,3.594825053741947,1.8240298655765232,349.8416795818624,6.976215679394816,9.523588799835133,low,medium,low
6.840484063796242,10.439743187235894,108.91873136069354,8.081714315414217,4.911215520429331,1.7704366403660998,145.91870198672035,6.881369583240434,8.262022292925593,low,high,low
6.455197214359029,11.870503479635275,58.912557550830186,5.266769110656499,2.5456382155209853,0.9339326577226298,155.4687686795041,5.33371516824738,5.0387546614400085,medium,medium,high
7.574408157117617,8.955431777684645,90.91438879044136,3.7970954288245364,6.01351880142922,1.4316199949250716,389.55166524933463,7.222240301719046,8.927342331762489,medium,medium,medium
6.8833497784861155,6.448503662462716,160.23189034383563,2.5537340856328234,3.9127370273876645,3.4071905848853072,355.5669513738445,4.55288736904797,6.7566471396465655,high,medium,low
7.827906498952335,5.082916873284689,68.99560064548096,6.9824296509230415,2.1157022884230505,3.194461405750444,103.63599127006397,4.6719168011012835,6.564782741964539,low,low,low
6.944796226353109,12.385884444413453,33.84803910415102,9.333915121368648,2.63087880759116,2.805931769197405,231.19614341786215,4.933461118218972,13.915093751220763,high,medium,high
6.1952328705157775,5.796143213051602,7.465127584590686,5.585901358454853,2.8362204454323092,1.8238658925441698,416.51104382695684,5.535535020791991,8.989969107781516,medium,medium,high
5.529299298198571,0.09015490874056997,129.31111510053157,11.085335868144893,7.511855423538796,3.9053034706947836,257.488181744861,4.338443388048443,7.914558539546995,medium,low,low
5.983100743834629,10.564139958515552,18.154697001158162,6.227638629518346,2.3475659849287167,2.287390552436343,377.55680614434414,2.8884012358966844,2.231243481355471,high,low,low
8.008997342713917,8.394383013130078,100.13793187127558,9.564036064681261,,2.5060214117740154,458.09005336688887,6.572243815286425,14.53177507870896,low,low,medium
5.476786273818374,10.847169326160058,60.52464542402426,6.586605772009792,2.1718245677314703,2.390701912601726,105.22635961994976,3.4192649862204254,12.977892883677995,high,medium,low
8.506734903474584,6.3023111203253706,130.63418172012888,10.326412595476988,7.3562838313313215,3.1342329831625477,325.75200539916386,9.187457562604113,9.151095420776583,low,low,medium
8.422902273680114,8.821299848387223,129.5614108944419,7.955705554256335,5.683335843232575,3.222458888746264,97.29321452044834,7.328484031865767,7.686727346281212,high,high,high
6.216001294537469,3.573928346936807,70.78870683918652,7.823720026766045,0.6041832672250094,1.9193656850560181,236.27257945708482,4.685726825131429,,medium,medium,low
5.75409900897815,6.617627809135553,154.24801472520878,10.97538952517547,2.977419805036517,1.518541976493979,175.79134465237286,7.135030474488667,11.38168336803,low,high,low
3.732802644487161,4.423953753078756,37.71139857236452,6.935131319574648,3.2173073120594253,2.607610293541308,408.9063083322539,5.206314178130134,13.730805656863192,high,high,low
6.752934323140332,7.985534672477192,158.4709787800366,6.65328205744712,4.491262291499937,2.256655610672198,211.45555717160627,8.550386421085886,4.262606493642929,low,high,high
9.282376204546683,5.402726798253085,133.13381154855318,3.1429880094813,2.3070955676587137,0.9581388220455255,350.8265277179476,7.939362613252605,12.320182538746016,low,high,low
7.945876265165658,6.140165488093652,131.60570867771017,2.449897037485381,3.123351841559346,2.3662993424548624,313.9952522797179,5.288395147020898,16.564929332682965,low,medium,high
7.429215936069873,6.573483805080663,32.60657345867068,4.484770100652082,2.697041680362849,3.5722609811662407,475.30996547357006,5.933117941926491,7.442667575814701,low,high,medium
7.287171456674851,7.4394481801418415,122.39570405364151,7.022410098897191,3.8400119957813774,2.4297214083541965,278.4443413881454,5.486654913543996,14.733628010917315,low,low,high
7.317919117033548,10.624115063440266,32.98035436691706,5.270970450030427,2.2223358106871363,1.7444844962066823,172.4404490879876,4.758596051370151,12.392498384213107,low,low,low
9.77830445376953,7.077085989703492,61.9420987001443,6.420980052264405,6.2580139881731185,3.3926786785858885,436.2135477813091,7.4407820295620395,6.354081916981001,medium,low,medium
7.485518247666365,9.332370923191952,30.31406807631209,9.39250995393663,3.0666794775415878,1.5139834811891335,339.09162204402196,6.22920927145039,18.295530533431503,medium,low,high
5.007262945268739,11.534887564625704,76.46699884894426,4.549548040302827,3.6584126667353067,1.6121242048411737,537.5680189745449,3.580871848640055,7.51847015153031,medium,medium,medium
7.112911951262985,7.081766761306802,46.75296163509596,3.92169655289997,0.9084459430686465,2.2339873098849727,372.22601458048916,5.632203475156164,6.2383407367731705,medium,medium,high
8.711830424894321,8.798145369735233,61.24824778104014,1.4102965268688528,4.878559338875392,2.404072990099414,280.15392276154984,7.860545686475124,9.755062552732719,low,medium,medium
7.472007026187371,7.3656001569834615,42.546509626067206,10.237927392421279,1.8486717970059119,1.3131070995084622,146.68617007788518,5.777434200674064,9.12451006312574,medium,high,low
5.901391447873566,10.551675105709808,62.979193882892524,6.1356011051060415,2.3626477523590435,1.724615548243404,342.9832641577216,4.9588758542343285,9.326194937604686,high,medium,high
4.455325453181439,10.52360989426319,60.697880020959246,5.889537807920635,6.491882174024102,2.3518443761472003,234.12998623307053,5.292769206007448,13.48254063004657,high,high,low
5.7548019998348305,9.322520302760967,108.00112282413376,7.340716290229464,0.5935153605921286,2.5276808107168858,587.8140806026187,5.158215031630389,12.595729852510193,medium,high,high
7.818514831064146,12.059748326318633,129.85127428308826,2.6378177623679804,1.0522496645008168,1.3123908355995932,126.32979808046764,5.35641613167799,13.031869327236814,low,low,low
8.416588027377495,11.72590875065101,38.448754895710216,2.67633929455436,2.9421264662159254,2.2155435790598914,163.9697745303717,5.98105485969176,5.871816541008426,low,high,low
7.096447667239728,4.1762284549736375,100.03905051858808,6.781199290365566,4.87078828834998,1.0180871694128009,461.3053372127888,3.01156113664833,16.801440659053927,high,low,high
8.453986316191147,7.73088241306726,57.08048937551107,,3.8707425570983895,3.4254309399661977,242.67321429093693,6.151047110945712,4.61884183500436,high,high,low
8.144781092032508,7.812272951680323,52.76916050728933,10.112660296184073,1.2333105490012408,2.4700303599855546,395.4247495772008,4.402081465395216,4.091636649029108,high,low,high
5.214809776110254,6.64371787885024,180.0,5.9873194649336545,4.908259301149708,1.837264754670218,433.479222244383,3.734594384124405,3.491696464567037,high,medium,medium
5.7415717773817505,5.451301769557858,,1.4936175511991268,2.0971695777872053,3.2646230620198953,153.64583901483974,4.741474143604579,12.041185095554205,medium,high,medium
5.883686195178443,7.73777539867705,78.79493542906016,3.5369411903405776,2.977396472205108,3.2115687183543837,191.905627467611,6.737951051800688,10.486646201107472,medium,high,medium
5.43516265905165,2.659347453581576,79.72313606150233,5.118138942065283,3.859759521415084,0.8746562600831752,73.60570881843941,6.925465484114091,7.382710190789493,low,high,medium
9.243004728307133,9.57091238611295,149.66257367249,4.919400151407325,5.337030411464117,1.8791588929040977,296.50038667874503,5.95223331911384,10.838494913194207,low,high,high
5.303446962064937,11.912022766628844,82.84100253814873,8.761442193491538,1.8209800206671263,1.461264892608933,395.70591093925503,1.1303496837519684,4.280109236267859,high,low,low
6.757620837435442,3.6818508628199473,45.31352301222115,6.76986093640747,2.0305224985284878,2.8242058344839998,393.1801436184274,4.225887224713851,3.261689664432229,low,low,medium
4.478635924842046,7.80244843075351,112.9611574263421,6.460940429010178,2.3824086386238075,2.6851118921379946,325.10345567043765,2.579394372749081,8.691736115610727,high,medium,medium
8.39314367589928,2.71973509145162,34.86817012216402,3.3494580454669833,2.295321225675914,2.390974305579417,281.43772665461074,5.340330041495544,13.112080608162893,medium,low,high
4.033973223148238,9.792176920592691,63.92486835655646,10.34007017047991,0.9751030367113844,3.183190506102986,,3.1557864985617208,11.653132927812896,high,medium,medium
6.128107275067749,8.788846234100184,107.15709491290824,0.08152183343818109,2.898865350058204,3.582377140824531,320.48597510458256,5.972747503494754,3.0234962284600515,high,high,medium
6.537058244164374,4.850893151482781,56.33280549257735,5.830609553591607,5.54600598405729,1.9238997098044082,275.586094213072,6.600819676490586,18.364909434896127,low,low,high
9.27113516200274,5.653097511163501,109.37577833101531,3.519076729768661,3.9410523033747236,,503.9267292374208,6.110495275190819,13.248150354040687,medium,low,high
8.255356829628427,2.793543775167729,115.61166757202008,4.972025408420318,2.3920785015987605,3.170787043317192,98.77540931536322,5.90003000899341,11.512172840355753,high,medium,low
5.663276148718433,2.1779477106179987,90.28760256799345,5.9319981389508225,5.573939136772591,2.891963195706021,521.937383173026,5.552211595873998,7.121753805629057,medium,low,high
6.348606345355179,4.194065483515839,73.81997357991456,3.551122013815522,4.5028082115129715,2.0622320652924895,72.84885411113876,4.709655327976616,12.497768899769257,medium,high,low
7.279800962593399,10.433944589509926,99.36552360157175,6.1754907346759955,4.111968303415639,,225.0565380761044,5.738364993584443,2.837848850614374,low,medium,low
7.040757971238023,6.531671077214366,73.77126571853196,,2.350596047275379,1.642695547902513,471.0517908763799,6.133724752329322,12.684596244291034,high,medium,high
5.298803359476752,10.298855301798332,41.54584395711926,5.914356302072763,2.0727876419061833,2.2283493842843667,600.0,3.531257650086321,10.696293065840704,high,low,high
8.49742968390263,4.896452420944696,60.57476401648754,6.603657200927658,7.528931513951647,2.739983808274984,174.43346398683957,6.5055525956103635,3.909869861582584,low,low,medium
3.7600529228770334,3.2601519874093903,75.49765470382201,9.770726957014425,2.6378419800947244,2.464571361874787,534.1099046192079,4.766646418232675,9.182444078834301,high,low,low
6.098520013483543,4.057559692308449,16.566712825627594,6.684672775840055,0.4911222440823112,2.9621322474732277,391.34999731010856,1.3460483884233507,13.6811735412318,high,low,medium
8.378615055049107,3.350328098616697,75.02427827925804,13.290888844652732,5.648745756704838,2.7676877252287895,232.3250239312798,6.970344728397747,7.765840390107233,low,low,low
7.913731175681723,6.090840830186055,52.214059377545304,8.772986219912376,5.421045290230998,2.4737990885164947,268.6143039591486,9.15975903027925,4.795638686331403,low,high,low
9.194766086314004,4.538732663411518,138.5656904162482,,2.7229271277973277,3.517992605923104,197.1818420999079,7.517655795000469,4.472332618196361,medium,medium,high
6.863523564798672,4.388612340703624,95.33521638536429,1.8587198990205807,2.054851928108174,2.787479011351416,373.6349510045005,4.233789539739058,4.428983215683982,medium,low,high
6.500380467087522,8.15604516783975,50.492762755950054,2.4037414656465437,0.049139973551562854,1.8534313102836908,505.9700787888722,4.837482766934585,10.33593421657351,low,high,medium
8.259106247013067,6.4855082809891655,102.37866844123324,7.265394751626439,7.135602565970495,1.9389747850039258,61.402024263509986,7.452980696224626,,medium,high,high
4.60404742580632,1.605483936526106,100.8347136100181,4.298598204236928,5.759333368165177,2.348285411238268,318.5048453603351,5.530198575396837,14.886198452902237,low,low,high
6.18029684740651,2.1297333184173945,101.70249050791288,3.6990187939630967,2.8983868234996515,1.820453246931979,424.9325095981962,3.960565075866068,6.326560247726251,low,low,low
4.988014640903688,10.12581170318306,40.711639624583114,4.59800146858683,6.769629602094434,,359.3139591980523,6.644338593545277,4.260144978512844,medium,medium,high
4.5625191939177085,6.436908502760972,92.03635072925351,6.261359103938231,2.388058966189526,3.0587188745373814,208.20250640640762,2.9923534837085937,13.008587485558095,high,high,high
5.112795354375729,7.828189995319985,8.307605249606924,1.5802144300088106,1.40737054006972,1.8902055934782416,381.19133238451735,4.170829352184623,15.795691271802257,low,medium,medium
4.86689063503028,11.756122171385362,80.07375566517604,2.82162211111135,3.8810903825554695,1.8040340143663307,227.3043287464832,3.932982908565523,10.092630792977559,high,high,high
7.4363562527478795,8.609287310810352,94.9391612659929,3.4524580476363487,0.23313403236082392,1.6546897999801407,444.37800207642516,2.920296645128986,1.1913158702807654,high,low,low
9.535648834443816,1.8159210712755456,114.58465792872163,7.928100400707655,4.574274087067964,1.6959793910697856,451.3694665742543,8.705759142741577,6.582879349297657,low,medium,medium
8.780752349808687,9.048267711629455,46.389060081340325,7.441011142612846,1.7836570450377442,2.508684052315139,258.725770638855,3.913258130330646,16.500010333984246,high,low,medium
8.34559186155403,10.005160639302275,12.133787384048343,8.324236075210138,1.5405104537572032,1.8176914967234903,403.7480301986413,5.955240063735162,7.5830004859132005,low,low,low
8.06019249331249,2.428231910397453,112.30927069066891,7.542752088726706,2.5566979394371767,2.143268115451716,532.8123417585491,7.078908255638531,10.04998298429241,low,low,high
4.843323634435713,6.921707374107574,26.20037013247326,3.776222209128473,4.8123916247152305,2.16417880652952,272.66518969567403,4.3264034267452285,11.998973686266474,medium,low,high
8.378137772589138,9.885427234307326,92.8103569653082,5.9778789380375965,6.491425871551431,3.239353439453084,190.69110416834837,5.997527697334569,15.709962541296536,medium,high,high
4.850894539437246,1.2335005909675039,133.47905194352157,9.054053272664211,5.505363903134604,1.5920330927047257,127.11451389259872,6.410060955691098,11.638977417742714,high,high,high
6.350494458129684,3.9896171148115442,32.449087122436694,4.2303959679385565,4.104946592070372,2.466206352799522,357.91601981428965,3.549644601918758,11.165496915954822,medium,low,high
6.957050237765987,6.138814672421644,80.29189749832341,8.188714244013136,3.8308646024278548,1.3679847305388653,193.9954280671262,6.26684601418974,,low,high,low
6.881797068398159,9.500751364239951,32.20177089265278,11.457956856788622,2.163930751899639,2.525459777279527,35.96033003238237,5.567933550457298,10.968914292352855,medium,high,low
7.177566115940572,7.4240918186463025,23.92514011175967,12.111109454663854,3.84972249830959,3.2793395332681663,325.2876615678427,5.067237819197339,12.689023498362653,medium,low,medium
7.227419190409804,7.788619537291423,24.628867731402302,4.877421791685138,1.3953446617544594,2.6664428744527506,589.2951069686653,4.1319677931873695,5.650302858154279,high,low,medium
8.489778701846497,8.684959249655886,143.62122583247512,4.792739071675914,3.9786898852624537,2.825460588289941,195.73478533689246,7.0664620966191904,14.342421889610572,medium,high,high
6.412259649362091,2.815730223916101,,6.373092182792629,3.67045904425853,2.583871885707847,23.926669444753728,5.8147048595543245,9.855110973682718,low,high,medium
4.954434809411955,5.186118844754816,147.26661670975722,10.493479727708543,3.024199583467995,1.7584614556212728,48.31715776462111,5.261303273173021,12.766240234600515,low,high,low
7.130694681881395,9.163001943900099,162.61949038086678,3.2206052525915454,1.623869128022604,1.7075330836662443,280.9708155654844,5.933244208688322,10.509277775209792,low,high,high
5.796421956927353,9.467733328580094,70.54602803355209,6.278526276837907,4.778067025822245,2.6931057446902242,438.55016640111324,4.222145971765349,18.49230334000086,high,medium,low
6.858431101495826,8.409337389464612,53.8390834491702,11.30801537717803,3.0407686173386517,1.3131461890988794,276.35321353723947,6.784399779933734,9.785756560253892,medium,medium,low
8.057321510925364,,88.77868076674932,1.1159785562256523,5.5775455235703415,3.074314658743354,537.8922138674441,7.071271019537785,10.083552337579453,medium,high,medium
3.651081481185636,5.697415806894474,96.08011211869865,9.775181320205784,5.22877662788357,2.1481688398593635,276.9074439542369,5.393825471892876,13.63396070050894,medium,high,medium
6.532938545601641,6.918553926676235,101.56750846387595,0.7900614619776728,5.492264242918828,1.905903521790759,464.7671554507366,6.870575236130024,16.513376567652536,low,high,high
7.956108179465045,5.5515594265213455,110.14697011106325,7.658845549496675,5.333703458451582,1.0165541613320959,184.53322272813256,6.008919096966512,4.134164968278254,low,medium,low
8.904899677118106,9.876347577915293,,1.0833075359972812,3.8016775940688317,2.1055048053596574,515.747028861761,6.01286779658757,5.668542040444961,low,low,medium
6.617007827720125,9.538652559834514,36.9595913687061,7.8100236531117435,6.9183928309842875,2.822552093550037,278.62831657664907,7.820122401482836,6.803640261700979,medium,high,low
7.811156830667572,7.24401191191204,85.13777812988654,7.090699345423654,2.4245267187398953,2.5737168821881737,472.5071559332058,4.788759539564332,8.498535613896902,medium,low,low
6.325928446449119,3.292378198961719,93.58239195979388,5.112456020776401,,2.501520318760435,291.90888042529025,4.197111430233213,5.648866382859189,high,medium,low
4.955942508177361,5.448716999759212,31.740991741111465,12.235088694226798,0.0,2.7128194769418648,442.8608460176117,1.9425388586309902,10.352350900928048,high,medium,medium
3.8783169281864245,4.380250507840575,119.58735290113442,3.1615541408111336,2.7599520205183445,3.2689984499728655,350.5623186457919,1.1431477192054014,14.017867842574676,medium,low,high
4.671744888165895,11.878294145460899,34.195643130578134,3.0151207073233106,1.0620945010613008,3.5555860348743353,273.70617920492214,1.7306893177076337,12.002064999127771,high,low,high
6.252934305142843,10.173335661065966,82.5154839047849,6.465520399927128,2.2916848833146535,1.2219207834696006,286.90004583735515,6.1327346815115185,0.49465462018272166,high,high,medium
7.995738357773425,5.72111249749405,17.631852529410054,0.13224314167007123,2.817936317301648,2.3357937511049096,356.4159909561095,4.420901580456845,14.883229209614223,high,low,high
6.084433483959961,9.424296485757662,123.48338818198512,5.1835512752316815,2.082156194695695,2.0135631587219955,254.46564731814743,5.462300287091981,7.293048836822611,low,medium,medium
6.45666363382063,1.4473466733084246,24.139589652531015,3.5491196283842816,4.405149347513798,1.3522789881286692,268.68520768626365,3.2507081330433705,6.07708555979485,high,low,medium
3.0,10.098209285900571,71.41867657482531,1.3387761895915635,,1.604564022336518,194.55614094475615,2.3201725839933895,,high,medium,low
5.698502028209759,8.584482725419234,116.23164214182032,5.655879313029551,1.6092114236185449,3.414212216688686,472.764512067459,,4.051714960581731,high,low,low
6.08448975693214,9.671695891495373,4.55743630019386,,2.0318194530599545,,548.1592322411076,5.257897859003132,5.182903068163451,low,low,high
7.48179980815574,8.172554315751256,51.83574437734496,5.253980599930308,1.3815903643990668,1.7444410540354385,486.5663488173739,4.243909961136833,5.493441691859481,medium,medium,low
6.138690331807584,9.868259094061,,4.766117830787259,1.5870079229019776,1.8058535763280659,0.0,3.474422062949449,6.17089907153874,high,high,high
6.734680551885205,6.467390787433063,111.92547844719415,3.2899453931247353,5.154756007990611,2.998888232315335,380.72552774969614,5.840125529459458,7.040840658328092,low,high,high
5.096675743944613,13.154220355361206,147.4657247539885,10.326215952084869,6.74579532148455,2.8403861341169927,533.329927071124,2.6626763074562403,,high,low,medium
7.1679422919661375,10.903123526701407,80.50424104751747,2.5790392582647947,1.9125595781309586,2.8510848599902694,569.8983353350575,7.044537327701203,6.455181927507124,low,medium,low
8.18613872040857,3.2201358416322403,79.05494914551258,1.8080072471654351,2.337525279703986,1.5298586896155404,31.290503768006083,5.114203612680827,11.986828086378642,medium,high,medium
7.772629031077903,1.9912280517789083,11.273105177166755,12.235980830481902,,2.3470814157411266,504.34628792601063,6.918864399382325,1.024452511012501,low,low,medium
6.035787026496585,8.629561471190888,129.18952366154474,8.946749620824267,5.403907700269152,2.2787119690785804,476.61195562633907,5.5856089134451015,6.402075110208758,high,high,low
5.2819560681416755,6.02605968265688,73.91679567014056,4.926486714319566,5.510766828630603,1.5541645036722391,374.8317428719166,4.374562885981184,10.708483492505765,medium,medium,high
5.129778089111563,5.549030176004522,68.28843724138925,3.542868616212862,1.4928104969682732,1.9782977676802695,261.4304326569939,4.005284369088967,18.805957898469373,high,high,low
4.409160077576449,5.6558275673516025,106.74252626129216,,4.196310533288868,1.852582421126277,411.73265261185634,5.186529540012923,5.399813011479949,medium,high,low
5.742266809001205,2.0018717847685292,76.25168812202324,6.879518313218872,4.237427072728047,2.5678983150970165,173.7759947660371,6.655077072990863,15.752132416356671,medium,high,medium
4.727637075972579,6.788190246075374,80.4836839845967,7.750566291783587,4.400448551168545,1.4158225942157596,116.02734667048142,4.274448441720046,14.264613809336177,low,low,high
5.5363249310075044,2.737188160038657,31.45239047867619,0.40206368940486115,4.404551158585791,2.4777395782872125,123.81794656794644,5.365513478689185,11.509909184812452,low,medium,medium
4.30229635540232,11.126293123886482,144.22805895407203,6.162194243036999,2.877084752539065,1.1445699951719484,264.8656306375549,2.927027283926611,13.913429107877569,medium,high,low
6.878325200649383,6.382480333099127,104.03170397351462,6.426652740061759,5.436100182983352,2.466396938299479,87.5198557937026,5.9457082797268805,1.6251038957101782,medium,medium,low
7.408367301175613,1.6104508345752155,54.74622933194752,1.3995357257931254,5.386704457669876,0.9373300799818743,424.6823436116764,6.061579037031117,14.794444962402414,low,low,low
7.738616135661933,12.420764270014809,117.20582198496452,3.868893082441473,2.3894451592026194,2.8342476552819997,173.57048746090592,4.78442180635666,11.76427685070747,high,medium,high
5.588169324760672,7.541176460827275,152.4621745510457,3.460485969491232,3.9753132183353324,3.6634505001823956,248.11582206014393,,16.328873118360747,high,low,high
4.8865161312329075,5.814457409204174,134.93337417795345,6.834029479883229,2.844238462715129,1.257476338886512,215.29266443721914,5.5933030411738285,,low,medium,medium
8.319156478806619,5.383224675802467,134.50955127417555,8.004404007185645,1.8590529017849993,1.923327120220127,532.575943403501,4.735460479191772,2.9654958186287836,high,high,medium
7.047024581507857,10.581708309018625,58.02605627434664,2.6733096989735303,6.189516987537213,1.9446789623674399,276.1038865378674,7.679559183247035,4.84485167372287,high,high,low
5.937426682047838,7.294993963637107,82.55113567049531,12.360742508954297,2.196032886706598,1.9931819059482674,600.0,4.795043352940496,10.510639294943456,medium,medium,medium
6.145650483845886,2.004204196331731,38.230809609776756,2.6297510628981158,5.625890534474648,3.354854261475442,287.0613941580656,6.5764053707527586,9.753642818390578,low,high,low
4.321513230390966,,64.76152817327377,8.77089302554434,5.975943397987157,3.8067242905196776,241.42451620713385,4.684644240086072,14.181359592146062,high,high,low
